公告,#genre#
江西新闻,rtsp://115.153.212.72/PLTV/88888888/224/3221226650/53190437.smil$LR•IPV4『线路12』
江西移动,http://php.jdshipin.com:8880/jxtv2.php?id=8$LR•IPV4『线路1』
江西移动,http://local-live.jxtvcn.com.cn/live/tv_jxtv8.m3u8$LR•IPV4『线路2』
江西移动,http://local-live.jxtvcn.com.cn/live/tv_jxtv8.flv$LR•IPV4『线路3』
江西移动,rtmp://local-live.jxtvcn.com.cn/live/tv_jxtv8$LR•IPV4『线路4』
江西移动,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227285/10000100000000060000000001842697_0.smil$LR•IPV4『线路5』
江西移动,rtsp://115.153.233.154/PLTV/88888888/224/3221227070/96801473.smil$LR•IPV4『线路6』
江西教育,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227283/10000100000000060000000001741171_0.smil$LR•IPV4『线路1』
江西教育,rtsp://115.153.233.154/PLTV/88888888/224/3221226942/69552502.smil$LR•IPV4『线路2』
江西教育,rtsp://115.153.245.70/PLTV/88888888/224/3221226942/69552502.smil$LR•IPV4『线路3』
江西教育,rtsp://115.153.212.72/PLTV/88888888/224/3221226942/69552502.smil$LR•IPV4『线路4』
万载综合,http://live-echotv.cdnvideo.ru/echotv/echotv.sdp/playlist.m3u8$LR•IPV4『线路1』
万载综合,http://ls.qingting.fm/live/273.m3u8$LR•IPV4『线路2』
📡  北京频道,#genre#
北京文艺,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s2/index.m3u8?time=1743584418&sign=b68da261a239430edc71b32a90bfe6a5$LR•IPV4
北京科教,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=btv3&P2PChannelID=pd://cctv_p2p_hdbtv3$LR•IPV4
北京影视,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s4/index.m3u8?time=1743584419&sign=cc976da9d0659d11a526fb0d0a680245$LR•IPV4
北京财经,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?ChannelID=btv5&videoTVChannel=btv5&P2PChannelID=pd://cctv_p2p_hdbtv5&tai=btv5&VideoName=btv5&channelID=btv5$LR•IPV4『线路1』
北京财经,https://wstvcpudali.v.myalicdn.com/wstvcpud/udrmbtv5_1/index.m3u8?adapt=0&BR=audio$LR•IPV4『线路2』
北京财经,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s5/index.m3u8?time=1743584419&sign=39c7aae27c86a4347a7d4ee42ec8c771$LR•IPV4『线路3』
北京生活,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?ChannelID=btv7&videoTVChannel=btv7&P2PChannelID=pd://cctv_p2p_hdbtv7&tai=btv7&VideoName=btv7&channelID=btv7$LR•IPV4『线路1』
北京生活,https://wstvcpudali.v.myalicdn.com/wstvcpud/udrmbtv7_1/index.m3u8?adapt=0&BR=audio$LR•IPV4『线路2』
北京生活,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s7/index.m3u8?time=1743584419&sign=665b493b5d019a0b10d5cdbcb2a232ff$LR•IPV4『线路3』
北京青年,http://player.cntv.cn/standard/live_HLSDRM20180919.swf?v=180.171.5.8.9.6.3.9&ChannelID=btv8&videoTVChannel=btv8&P2PChannelID=pd://cctv_p2p_hdbtv8&tai=btv8&VideoName=btv8&channelID=btv8$LR•IPV4
北京新闻,http://yc.myds.me:35455/bptv/10000100000000050000000003870780.m3u8$LR•IPV4『线路1』
北京新闻,https://satellitepull.cnr.cn/live/wxbjxwgb/playlist.m3u8$LR•IPV4『线路2』
北京新闻,http://satellitepull.cnr.cn/live/wxbjxwgb/playlist.m3u8$LR•IPV4『线路3』
北京新闻,https://brtv-radiolive.rbc.cn/alive/fm945.m3u8$LR•IPV4『线路4』
北京新闻,https://ls.qingting.fm/live/339/64k.m3u8$LR•IPV4『线路5』
北京卡酷少儿,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s10/index.m3u8?time=1743584420&sign=eb0f29588dca9bab01e65b17281ac339$LR•IPV4
睛彩竞技,http://[2409:8087:1a01:df::4061]:80/TVOD/88888888/224/3221225899/main.m3u8$LR•IPV6『线路1』
睛彩竞技,http://138.2.61.159:5000/2000000003000000060/hnbblive/index.m3u8$LR•IPV4『线路2』
睛彩竞技,http://138.2.61.159:5000/1000000006000270001/ystenlive/index.m3u8$LR•IPV4『线路3』
睛彩竞技,http://36.105.100.208:35455/itv/2000000003000000060.m3u8?cdn=hnbblive$LR•IPV4『线路4』
睛彩竞技,http://www.xzbn.site:35455/itv/3000000020000011528.m3u8?cdn=FifastbLive$LR•IPV4『线路5』
睛彩篮球,http://[2409:8087:1a01:df::4055]:80/TVOD/88888888/224/3221225901/main.m3u8$LR•IPV6『线路1』
睛彩篮球,http://138.2.61.159:5000/2000000003000000061/hnbblive/index.m3u8$LR•IPV4『线路2』
睛彩篮球,http://36.105.100.208:35455/itv/2000000003000000061.m3u8?cdn=hnbblive$LR•IPV4『线路3』
睛彩篮球,http://www.xzbn.site:35455/itv/3000000020000011529.m3u8?cdn=FifastbLive$LR•IPV4『线路4』
睛彩广场舞,http://36.105.100.208:35455/itv/2000000003000000062.m3u8?cdn=hnbblive$LR•IPV4『线路1』
睛彩广场舞,http://www.xzbn.site:35455/itv/3000000020000011524.m3u8?cdn=FifastbLive$LR•IPV4『线路2』
📡  上海频道,#genre#
上海新闻综合,http://www.xzbn.site:35455/itv/5000000011000031110.m3u8?cdn=bestzb$LR•IPV4『线路1』
上海新闻综合,http://api3.52tb.xyz/info?id=371&token=20221127jxwhhemby$LR•IPV4『线路2』
上海新闻综合,http://api2.52tb.xyz/info?id=371&token=20230218qkyjia$LR•IPV4『线路3』
生活时尚,http://nas.hssvm.com:8888/udp/225.1.1.143:5002$LR•IPV4『线路1』
生活时尚,http://wouu.net:9977/udp/239.93.42.29:5140$LR•IPV4『线路2』
生活时尚,http://wouu.net:9977/udp/239.93.0.106:5140$LR•IPV4『线路3』
生活时尚,http://www.xzbn.site:35455/itv/5000000002000019634.m3u8?cdn=bestzb$LR•IPV4『线路4』
上海都市,http://www.xzbn.site:35455/itv/5000000010000018926.m3u8?cdn=bestzb$LR•IPV4『线路1』
上海都市,http://api3.52tb.xyz/info?id=372&token=20221127jxwhhemby$LR•IPV4『线路2』
上海都市,http://yc.myds.me:35455/itv/5000000010000018926.m3u8?cdn=bestzb$LR•IPV4『线路3』
都市剧场,http://3501776.xyz:35455/itv/5000000011000031111.m3u8?cdn=bestzb$LR•IPV4『线路1』
都市剧场,http://222.179.155.21:1935/ch1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$LR•IPV4『线路2』
都市剧场,http://36.105.100.208:35455/itv/5000000011000031111.m3u8?cdn=bestzb$LR•IPV4『线路3』
都市剧场,http://183.237.95.108:9901/tsfile/live/1069_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路4』
都市剧场,http://www.xzbn.site:35455/itv/5000000011000031111.m3u8?cdn=bestzb$LR•IPV4『线路5』
东方影视,http://www.xzbn.site:35455/itv/5000000010000032212.m3u8?cdn=bestzb$LR•IPV4
第一财经,http://a1live.livecdn.yicai.com/live/radio_tv.m3u8$LR•IPV4『线路1』
第一财经,http://satellitepull.cnr.cn/live/wx32dycjgb/playlist.m3u8$LR•IPV4『线路2』
第一财经,http://ls.qingting.fm/live/276.m3u8$LR•IPV4『线路3』
第一财经,http://yc.myds.me:35455/itv/5000000010000027146.m3u8?cdn=bestzb$LR•IPV4『线路4』
东方财经,http://115.150.63.77:9902/tsfile/live/1042_1.m3u8$LR•IPV4『线路1』
东方财经,http://124.248.69.76:26781/douyu/9548279$LR•IPV4『线路2』
东方财经,http://qjrhc.jydjd.top:2911/udp/224.1.100.141:11111$LR•IPV4『线路3』
东方财经,http://wouu.net:9977/udp/239.93.1.165:5140$LR•IPV4『线路4』
东方财经,http://www.xzbn.site:35455/itv/5000000007000010003.m3u8?cdn=bestzb$LR•IPV4『线路5』
欢笑剧场,http://3501776.xyz:35455/itv/5000000002000009455.m3u8?cdn=bestzb$LR•IPV4『线路1』
欢笑剧场,http://36.105.100.208:35455/itv/2000000002000000014.m3u8?cdn=hnbblive$LR•IPV4『线路2』
欢笑剧场,http://www.xzbn.site:35455/itv/5000000002000009455.m3u8?cdn=bestzb$LR•IPV4『线路3』
五星体育,http://yc.myds.me:35455/itv/5000000010000017540.m3u8?cdn=bestzb$LR•IPV4『线路1』
五星体育,http://www.xzbn.site:35455/itv/5000000010000017540.m3u8?cdn=bestzb$LR•IPV4『线路2』
法治天地,http://36.105.100.208:35455/itv/5000000002000019634.m3u8?cdn=bestzb$LR•IPV4『线路1』
法治天地,http://www.xzbn.site:35455/itv/2000000002000000014.m3u8?cdn=hnbblive$LR•IPV4『线路2』
动漫秀场,http://120.238.94.10:9901/tsfile/live/1037_1.m3u8$LR•IPV4『线路1』
动漫秀场,http://60.29.124.66:6080/hls/62/index.m3u8$LR•IPV4『线路2』
动漫秀场,http://36.105.100.208:35455/itv/5000000011000031113.m3u8?cdn=bestzb$LR•IPV4『线路3』
动漫秀场,http://183.237.95.108:9901/tsfile/live/1104_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路4』
动漫秀场,http://www.xzbn.site:35455/itv/5000000011000031113.m3u8?cdn=bestzb$LR•IPV4『线路5』
动漫秀场,http://36.129.204.117:9003//hls/67/index.m3u8$LR•IPV4『线路6』
动漫秀场,http://221.226.4.10:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路7』
动漫秀场,http://vapi.91kds.cc/live1/jdtv2.m3u8?id=dmxchd&apiKey=73c963d13814ce7d0e4743c5e7d033cc$LR•IPV4『线路8』
动漫秀场,http://180.213.174.225:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路9』
动漫秀场,http://nas.hssvm.com:8888/udp/225.1.1.134:5002$LR•IPV4『线路10』
游戏风云,http://www.xzbn.site:35455/itv/5000000011000031114.m3u8?cdn=bestzb$LR•IPV4『线路1』
游戏风云,http://nas.hssvm.com:8888/udp/225.1.1.135:5002$LR•IPV4『线路2』
游戏风云,http://3501776.xyz:35455/itv/5000000011000031114.m3u8?cdn=bestzb$LR•IPV4『线路3』
游戏风云,http://36.105.100.208:35455/itv/5000000011000031114.m3u8?cdn=bestzb$LR•IPV4『线路4』
游戏风云,http://vapi.91kds.cc/live1/jdtv2.m3u8?id=yxfyhd&apiKey=73c963d13814ce7d0e4743c5e7d033cc$LR•IPV4『线路5』
游戏风云,http://wouu.net:9977/udp/239.93.0.136:5140$LR•IPV4『线路6』
哈哈炫动,http://61.138.128.226:19901/tsfile/live/1016_1.m3u8$LR•IPV4『线路1』
哈哈炫动,http://58.57.40.22:9901/tsfile/live/1061_1.m3u8$LR•IPV4『线路2』
哈哈炫动,http://www.xzbn.site:35455/itv/5000000011000031123.m3u8?cdn=bestzb$LR•IPV4『线路3』
哈哈炫动,http://yc.myds.me:35455/itv/5000000011000031123.m3u8?cdn=bestzb$LR•IPV4『线路4』
哈哈炫动,http://39.134.65.106/PLTV/88888888/224/3221225534/1.m3u8?$LR•IPV4『线路5』
哈哈炫动,http://39.134.64.87:6610/PLTV/88888888/224/3221225657/index.m3u8?IASHttpSessionId=$LR•IPV4『线路6』
📡  浙江频道,#genre#
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8#https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8#http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8$LR•IPV4
浙江教育,http://ali-vl.cztv.com/channels/lantian/channel004/360p.m3u8$LR•IPV4『线路1』
浙江教育,http://ali-m-l.cztv.com/channels/lantian/channel04/720p.m3u8$LR•IPV4『线路2』
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?$LR•IPV4『线路3』
浙江民生,http://ali-vl.cztv.com/channels/lantian/channel006/360p.m3u8$LR•IPV4『线路1』
浙江民生,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8$LR•IPV4『线路2』
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?$LR•IPV4『线路3』
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$LR•IPV4『线路1』
浙江少儿,http://ms.fxim.net:808/hls/15/index.m3u8$LR•IPV4『线路2』
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$LR•IPV4『线路3』
浙江少儿,https://ct-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$LR•IPV4『线路4』
浙江少儿,http://ali-vl.cztv.com/channels/lantian/channel008/360p.m3u8$LR•IPV4『线路5』
之江记录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?$LR•IPV4
绍兴新闻,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed?$LR•IPV4
湖州公共,https://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e$LR•IPV4『线路1』
湖州公共,http://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e&amp;fbl=$LR•IPV4『线路2』
📡  江苏频道,#genre#
江苏综艺,http://58.220.219.14:9901/tsfile/live/0120_4.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4
江苏城市,http://58.210.168.86:10800/newlive/live/hls/52/live.m3u8$LR•IPV4『线路1』
江苏城市,http://58.220.219.14:9901/tsfile/live/0120_3.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路2』
江苏体育,http://58.221.214.82:9901/tsfile/live/0006_2.m3u8$LR•IPV4『线路1』
江苏体育,http://api3.52tb.xyz/info?id=455&token=20221127jxwhhemby$LR•IPV4『线路2』
江苏教育,http://58.221.214.82:9901/tsfile/live/0012_2.m3u8?key=txiptv$LR•IPV4
南京娱乐,https://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8$LR•IPV4
南京教科,http://live.nbs.cn/channels/njtv/jkpd/nbs06.m3u8$LR•IPV4『线路1』
南京教科,https://live.nbs.cn/channels/njtv/jkpd/m3u8:500k/live.m3u8$LR•IPV4『线路2』
南京少儿,http://221.226.51.220:50080/newlive/live/hls/46/live.m3u8$LR•IPV4『线路1』
南京少儿,http://live.nbs.cn/channels/njtv/sepd/nbs23.m3u8$LR•IPV4『线路2』
南京少儿,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8$LR•IPV4『线路3』
南京少儿,http://live.nbs.cn/channels/njtv/sepd/500k.m3u8$LR•IPV4『线路4』
南京少儿,https://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8$LR•IPV4『线路5』
南京生活,https://live.nbs.cn/channels/njtv/shpd/m3u8:500k/live.m3u8$LR•IPV4
南京十八,http://live.nbs.cn/channels/njtv/sbpd/500k.m3u8$LR•IPV4『线路1』
南京十八,http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8$LR•IPV4『线路2』
南京十八,https://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8$LR•IPV4『线路3』
南京十八,http://live.nbs.cn/channels/njtv/sbpd/500k.m3u8?zjiangsd$LR•IPV4『线路4』
南京信息,https://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8$LR•IPV4
📡  广东频道,#genre#
广东珠江,http://www.xzbn.site:35455/itv/2000000003000000033.m3u8?cdn=hnbblive$LR•IPV4『线路1』
广东珠江,http://218.13.14.6:60050/tsfile/live/1018_1.m3u8$LR•IPV4『线路2』
广东珠江,http://120.238.94.10:9901/tsfile/live/1009_1.m3u8$LR•IPV4『线路3』
广东珠江,http://218.15.183.23:9901/tsfile/live/23009_1.m3u8$LR•IPV4『线路4』
广东珠江,http://1b6467f415.iok.la:9931/tsfile/live/1011_1.m3u8$LR•IPV4『线路5』
广东珠江,http://gmxw.7766.org:808/hls/83/index.m3u8$LR•IPV4『线路6』
广东新闻,https://satellitepull.cnr.cn/live/wxgdxwgb/playlist.m3u8$LR•IPV4『线路1』
广东新闻,http://120.238.94.10:9901/tsfile/live/1010_1.m3u8$LR•IPV4『线路2』
广东新闻,http://218.15.183.23:9901/tsfile/live/23010_1.m3u8$LR•IPV4『线路3』
广东新闻,http://183.11.239.36:808/hls/5/index.m3u8$LR•IPV4『线路4』
广东新闻,http://satellitepull.cnr.cn/live/wxgdxwgb/playlist.m3u8$LR•IPV4『线路5』
广东民生,http://qjrhc.jydjd.top:2911/udp/224.1.100.152:11111$LR•IPV4『线路1』
广东民生,http://qjrhc.jydjd.top:2911/udp/224.1.100.4:11111$LR•IPV4『线路2』
广东民生,http://183.237.95.108:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路3』
广东民生,http://121.11.160.7:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路4』
广东民生,http://121.33.239.242:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路5』
广东体育,http://218.13.14.6:60050/tsfile/live/1021_1.m3u8$LR•IPV4『线路1』
广东体育,http://218.15.183.23:9901/tsfile/live/23012_1.m3u8$LR•IPV4『线路2』
广东体育,http://120.238.94.82:9901/tsfile/live/1012_1.m3u8$LR•IPV4『线路3』
广东体育,http://183.11.239.36:808/hls/2/index.m3u8$LR•IPV4『线路4』
广东体育,http://120.198.95.220:9901/tsfile/live/1010_1.m3u8?key=txiptv$LR•IPV4『线路5』
广东体育,http://cdn2.163189.xyz/live/gdty/stream.m3u8$LR•IPV4『线路6』
广东体育,http://218.13.170.98:9901/tsfile/live/0019_1.m3u8$LR•IPV4『线路7』
广东体育,http://125.89.163.44:8888/udp/239.77.0.112:5146$LR•IPV4『线路8』
广东体育,http://119.32.12.17:2901/udp/224.1.100.34:11111$LR•IPV4『线路9』
广东影视,http://183.11.239.36:808/hls/6/index.m3u8$LR•IPV4『线路1』
广东影视,http://121.33.239.242:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路2』
广东少儿,http://183.11.239.36:808/hls/175/index.m3u8$LR•IPV4『线路1』
广东少儿,http://gmxw.7766.org:808/hls/175/index.m3u8$LR•IPV4『线路2』
广东少儿,http://121.33.239.242:9901/tsfile/live/0130_2.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路3』
广州综合,http://119.32.12.17:2901/udp/224.1.100.36:11111$LR•IPV4『线路1』
广州综合,http://125.89.163.44:8888/udp/239.253.43.71:5146$LR•IPV4『线路2』
广州综合,http://qjrhc.jydjd.top:2911/udp/224.1.100.36:11111$LR•IPV4『线路3』
广州综合,http://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=c8dbe86d6f86eb1a21999ab479fd5667&txTime=18d3c4690e8$LR•IPV4『线路4』
广州综合,http://v4d.xiepeiru.top:1123/iptv/gq/GuangZhouZongHe$LR•IPV4『线路5』
广州新闻,http://qjrhc.jydjd.top:2911/udp/224.1.100.38:11111$LR•IPV4『线路1』
广州新闻,http://qjrhc.jydjd.top:2911/udp/224.1.100.37:11111$LR•IPV4『线路2』
广州新闻,http://119.32.12.17:2901/udp/224.1.100.38:11111$LR•IPV4『线路3』
广州新闻,http://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d2c2db0b598c02ec1b5623728434d367&txTime=18d57929bd3$LR•IPV4『线路4』
广州新闻,http://dns.yiandrive.com:15907/gztv/xinwen$LR•IPV4『线路5』
广州影视,http://qjrhc.jydjd.top:2911/udp/224.1.100.88:11111$LR•IPV4『线路1』
广州影视,http://qjrhc.jydjd.top:2911/udp/224.1.100.87:11111$LR•IPV4『线路2』
广州影视,http://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=1bd3a1082ab5b89f48c1bff9a3760da4&txTime=18d57929bd4$LR•IPV4『线路3』
广州影视,http://v4d.xiepeiru.top:1123/iptv/gq/GuangZHouYingShi$LR•IPV4『线路4』
广州影视,https://tencentplaygsm.gztv.com/live/yingshi.m3u8?txTime=65797d58&txSecret=6fee6e4ead49f4ccfb8113f0a580acb3$LR•IPV4『线路5』
广州法治,http://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=3e84cd8eba844b5dc2150612295c7a52&txTime=18d578f4493$LR•IPV4
广州竞赛,http://tencentplaygsm.gztv.com/live/jingsai.m3u8$LR•IPV4『线路1』
广州竞赛,http://119.32.12.17:2901/udp/224.1.100.105:11111$LR•IPV4『线路2』
广州竞赛,http://qjrhc.jydjd.top:2911/udp/224.1.100.105:11111$LR•IPV4『线路3』
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=a4d04c27d0d1d8b7efef2ed7ff1c3eae&txTime=191b60cc9ca$LR•IPV4『线路4』
广州竞赛,http://v4d.xiepeiru.top:1123/iptv/gq/GuangZhouJingSai$LR•IPV4『线路5』
深圳财经生活,http://183.11.239.36:808/hls/151/index.m3u8$LR•IPV4
江门综合,http://125.89.163.44:8888/udp/239.77.0.201:5146$LR•IPV4
佛山公共,http://qjrhc.jydjd.top:2911/udp/224.1.100.134:11111$LR•IPV4
📡  湖南频道,#genre#
湖南经视,http://110.53.218.182:9902/tsfile/live/1004_1.m3u8$LR•IPV4『线路1』
湖南经视,http://116.128.242.83:9901/tsfile/live/0131_1.m3u8$LR•IPV4『线路2』
湖南经视,http://116.128.243.121:85/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路3』
湖南经视,http://116.128.242.83:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路4』
湖南经视,http://www.peanutbar.cn:8099/tsfile/live/1006_1.m3u8?key=txiptv$LR•IPV4『线路5』
湖南电视剧,http://116.128.242.83:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1』
湖南电视剧,http://www.peanutbar.cn:8099/tsfile/live/1004_1.m3u8?key=txiptv$LR•IPV4『线路2』
湖南电影,http://110.53.52.63:8888/newlive/live/hls/50/live.m3u8$LR•IPV4『线路1』
湖南电影,http://116.128.242.83:9901/tsfile/live/1009_1.m3u8$LR•IPV4『线路2』
湖南电影,http://www.peanutbar.cn:8099/tsfile/live/1001_1.m3u8?key=txiptv$LR•IPV4『线路3』
金鹰卡通,http://nas.hssvm.com:8888/udp/225.1.2.236:5002$LR•IPV4『线路1』
金鹰卡通,http://58.19.43.46:9901/tsfile/live/1000_1.m3u8$LR•IPV4『线路2』
金鹰卡通,http://113.57.20.158:9901/tsfile/live/1000_1.m3u8$LR•IPV4『线路3』
金鹰卡通,http://183.94.1.118:8801/tsfile/live/1000_1.m3u8$LR•IPV4『线路4』
金鹰卡通,http://61.138.128.226:19901/tsfile/live/1018_1.m3u8$LR•IPV4『线路5』
金鹰卡通,http://110.80.17.38:9901/tsfile/live/0016_2.m3u8$LR•IPV4『线路6』
湖南公共,http://116.128.242.83:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4
湖南娱乐,http://116.128.243.121:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1』
湖南娱乐,http://www.peanutbar.cn:8099/tsfile/live/1000_1.m3u8?key=txiptv$LR•IPV4『线路2』
湖南娱乐,http://116.128.242.83:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路3』
金鹰纪实,https://liveplay-srs.voc.com.cn/hls/tv/183_554704.m3u8$LR•IPV4『线路1』
金鹰纪实,http://121.19.134.222:808/tsfile/live/1037_1.m3u8$LR•IPV4『线路2』
金鹰纪实,http://183.11.239.36:808/hls/171/index.m3u8$LR•IPV4『线路3』
金鹰纪实,http://58.57.40.22:9901/tsfile/live/1070_1.m3u8$LR•IPV4『线路4』
金鹰纪实,http://1b6467f415.iok.la:9931/tsfile/live/1078_1.m3u8$LR•IPV4『线路5』
金鹰纪实,http://www.xzbn.site:35455/itv/5000000011000031203.m3u8?cdn=bestzb$LR•IPV4『线路6』
湖南国际,http://www.peanutbar.cn:8099/tsfile/live/1007_1.m3u8?key=txiptv$LR•IPV4
湖南都市,http://110.53.218.182:9902/tsfile/live/0127_1.m3u8$LR•IPV4『线路1』
湖南都市,http://116.128.243.121:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路2』
湖南都市,http://www.peanutbar.cn:8099/tsfile/live/1002_1.m3u8?key=txiptv$LR•IPV4『线路3』
湖南都市,http://116.128.242.83:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路4』
快乐垂钓,http://wouu.net:9977/udp/239.93.1.151:5140$LR•IPV4『线路1』
快乐垂钓,http://nas.hssvm.com:8888/udp/225.1.2.18:5002$LR•IPV4『线路2』
快乐垂钓,http://www.xzbn.site:35455/itv/5000000011000031206.m3u8?cdn=bestzb$LR•IPV4『线路3』
📡  福建频道,#genre#
福建综合,http://110.81.206.138:49231/tsfile/live/23023_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4
福建新闻,https://satellitepull.cnr.cn/live/wx32fjxwgb/playlist.m3u8$LR•IPV4『线路1』
福建新闻,http://satellitepull.cnr.cn/live/wx32fjxwgb/playlist.m3u8$LR•IPV4『线路2』
福建新闻,http://110.80.17.38:9901/tsfile/live/0122_1.m3u8$LR•IPV4『线路3』
福建新闻,http://110.81.206.138:49231/tsfile/live/23025_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路4』
福建电视剧,http://110.81.206.138:49231/tsfile/live/23026_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4
福建旅游,http://110.81.206.138:49231/tsfile/live/23027_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4
福建体育,http://110.81.206.138:49231/tsfile/live/23029_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4
福建少儿,http://110.81.206.138:49231/tsfile/live/23030_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4
📡  湖北频道,#genre#
湖北经视,http://58.19.43.46:9901/tsfile/live/1017_1.m3u8$LR•IPV4『线路1』
湖北经视,http://113.57.93.165:9900/tsfile/live/1017_1.m3u8$LR•IPV4『线路2』
湖北经视,http://113.57.93.165:9900/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路3』
湖北经视,http://119.36.148.115:59901/tsfile/live/1004_1.m3u8?key=txiptv$LR•IPV4『线路4』
湖北经视,http://113.57.20.158:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路5』
湖北综合,http://119.36.148.115:59901/tsfile/live/1005_1.m3u8$LR•IPV4『线路1』
湖北综合,http://58.19.133.144:9901$LR•IPV4『线路2』
湖北垄上,http://58.19.43.46:9901/tsfile/live/1015_1.m3u8$LR•IPV4『线路1』
湖北垄上,http://119.36.148.115:59901/tsfile/live/1006_1.m3u8$LR•IPV4『线路2』
湖北垄上,http://113.57.20.158:9901/tsfile/live/1015_1.m3u8$LR•IPV4『线路3』
湖北垄上,http://113.57.20.158:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路4』
湖北影视,http://58.19.43.46:9901/tsfile/live/1016_1.m3u8$LR•IPV4『线路1』
